"At the end of 2023, will Joe Biden have a positive (approval minus dispproval) rating? See https://projects.fivethirtyeight.com/biden-approval-rating/ . Currently he is at 51% disapprove, 43% approve, so his approval - disapproval is -8 and this question would resolve as 'no'.",0.00003722940299356296,0.1449290201028386
"In 2023, will Donald Trump get indicted on criminal charges?",0.000017404829622174427,0.052676116004962484
"In 2023, will a major US political figure be killed or wounded in an assassination attempt? Qualifying political figures are the President, VP, any Cabinet secretary, any member of Congress, any Supreme Court Justice, or any state governor. Any injury, no matter how slight, counts as a “wound” for this question, as long as the assassin was in our judgment intending to kill their victim. ",0.00002620797235576679,0.029992472516857813
"By the end of 2023, will Rishi Sunak be Prime Minister of the UK?",0.000024088617191193095,0.08796559207847371
"In 2023, will the UK hold a general election?",0.9977463856662792,0.16566875961188202
"By the end of 2023, will Elon Musk remain owner of Twitter? If there is no publicly available data about ownership stakes, this will resolve positively unless there is some strong reason to think he is no longer majority owner.",0.9715741168492036,0.726683899832691
"In 2023, will Twitter's net income be higher than in 2022? To be resolved using https://www.statista.com/statistics/299119/twitter-net-income-quarterly/ . If not all four quarters of data are available in January 2024 when we resolve this question, we will compare however many quarters of 2023 are available to their 2022 equivalents.",0.15654442468698912,0.45728264920553163
"In 2023, will Twitter's average monetizable daily users be higher than in 2022? To resolve using https://www.statista.com/statistics/970920/monetizable-daily-active-twitter-users-worldwide/",0.20901208768859086,0.24480214781695592
"In 2023, will US CPI inflation average above 4%?",0.000009477073296976237,0.03764652170872277
"In 2023, will the S&P 500 index end up higher than it began?",0.04096435605242657,0.5394921795126567
"In 2023, will the S&P 500 index reach a new all-time high?",0.07148888605023296,0.34002322149813324
"In 2023, will the Shanghai index of Chinese stocks end up higher than it began?",0.0009541448063755801,0.46348100645116175
"In 2023, will Bitcoin end up higher than it began?",0.013652129028073202,0.544005021707873
"By the end of 2023, will Bitcoin be above $30,000?",0.00004501484840020068,0.29898592831925075
"In 2023, will Tether de-peg? We will count Tether as “de-pegged” if it spends at least one full day below 98 cents at any point during 2023.",0.0000792018817163948,0.013879685709233496
"In November 2023, will the US unemployment rate (now 3.7%) be above 4%?",0.00001883807432103201,0.11646602161832122
"In 2023, will any FAANG or Musk company accept crypto as a payment? Qualifying companies are Meta, Apple, Amazon, Netflix, Google, Tesla, and Twitter. The company must announce that one of its major services (not an experimental or gimmick service invented for this purpose) will take payment in a crypto token which can be easily exchanged from most major cryptocurrencies on at least one large exchange without an intermediate fiat step. If a company has announced this, they do not need to have implemented the payment system by the resolution date for the question to resolve positive, as long as they are still widely expected to do so. This question is about the state of the world on 1/1/24; if a company announces this but then backtracks before then, it will not qualify.",0.00012063221436177798,0.04766090665448277
"In 2023, will OpenAI release GPT-4? This resolves as positive if Open-AI publishes a paper or webpage implicitly declaring GPT-4 “released” or “complete”, showcasing some examples of what it can do, and offering some form of use in some reasonable timescale to some outside parties (researchers, corporate partners, people who want to play around with it, etc). A product is “GPT-4” if it is either named GPT-4, or is a clear successor to GPT-3 to a degree similar to how GPT-3 was a successor to GPT-2 (and not branded as a newer version of GPT-3, eg ChatGPT3).",0.07747172462633291,0.24773220803050258
"In 2023, will SpaceX's Starship reach orbit?",0.8259431535226099,0.3059391054930499
"In 2023, will an image model win Scott Alexander’s bet on compositionality, to Edwin Chen’s satisfaction?  See https://www.surgehq.ai/blog/dall-e-vs-imagen-and-evaluating-astral-codex-tens-3000-ai-bet . Scott and Edwin will try to get the top image models of late 2023 to try the specific questions in the bet. If we can’t access the models, then Edwin can use public demos of the image models and his own best guess to resolve this as either likely true, likely false, or unclear. Edwin believes current AI models have not won the bet, so if there is no clear progress he should resolve the bet false. If Edwin is unwilling to judge this, Gary Marcus will be used as the substitute; if neither of these two people will do it, the question resolves as unclear.",0.0022260140028782403,0.13062808427623518
"In 2023, will COVID kill at least 50% as many people as it did in 2022? According to https://ourworldindata.org/covid-deaths",0.00005039812507125971,0.24204759695404077
"In 2023, will a new version of COVID be substantially able to escape Omicron vaccines? This question will resolve positive if in the opinion of the judges the scientific consensus is that getting all currently-recommended vaccines, including the two original vaccines and the Omicron booster, decreases risk of the new variant by less than 50%.",0.00003759897387019879,0.05129345082518826
"In 2023, will Google, Meta, Amazon, or Apple  release an AR headset? An AR (Augmented Reality) headset is defined as a wearable where the user can see through it (unlike a VR headset) to the outside world, and it adds new visual information on top of what the viewer sees. It’s not sufficient to have glasses that have functionality like taking pictures, or that modify the visual field with filters. The new visual information must be in some way based on what the user is doing or seeing. Microsoft Hololens would qualify, but is already extant. Must be released by one of Meta, Google, Apple, Amazon specifically, and must be available for purchase by the public in some capacity.",0.00020415150780997334,0.106671246109956
"In 2023, will an ordinary person be able to take a self-driving taxi from Oakland → SF during rush hour? Scott Alexander will spend some time January 1 2024 checking whether he can get via his house in Oakland to the Presidio in San Francisco via self-driving car at rush hour. He will probably not actually take the trip, but he will resolve this as positive if it looks like he could take the trip with less than one hour of figuring out how and less than $500 cost. Currently (late 2022) he estimates he cannot do this, because the self-driving taxis in SF only operate at night and won’t cross the bridge into Oakland.",0.00004967878684942884,0.16471129279750063
"In 2023, will a cultured meat product be available in at least one US store or restaurant for less than $30?",0.006393276415414034,0.11330417877420651
"In 2023, will a successful deepfake attempt causing real damage make the front page of a major news source?  A deepfake is defined as any sophisticated AI-generated image, video, or audio meant to mislead. For this question to resolve positively, it must actually harm someone, not just exist. Valid forms of harm include but are not limited to costing someone money, or making some specific name-able person genuinely upset (not just “for all we know, people could have seen this and been upset by it”). The harm must come directly from the victim believing the deepfake, so somebody seeing the deepfake and being upset because the existence of deepfakes makes them sad does not count.",0.00016292765223927352,0.02690870247563238
"In 2023, will WHO declare a new Global Health Emergency? For reference, the last three were monkeypox, COVID, and Ebola.",0.000027065175675636025,0.07511770831712271
"In 2023, will AI win a programming competition? This will resolve positively if a major news source reports that an AI entered a programming competition with at least two other good participants, and won the top prize. A good participant will be defined as someone who could be expected to perform above the level of an average big tech company employee; if there are at least twenty-five participants not specifically selected against being skilled, this will be considered true by default. The competition could be sponsored by the AI company as long as it meets the other criteria and is generally considered fair.",0.00011468084738241201,0.21374896756447923
"In 2023, will someone release 'DALL-E, but for videos'? This question resolves positively if some person or group credibly announces the existence of an AI that can generate appropriate videos at least 10 seconds long from arbitrary prompts (similar to the way DALL-E generates images from arbitrary prompts) and provides examples.",0.018965190922645165,0.10025855628713994
